,tweet,created_at
552,Sark election: Seven newcomers voted in https://bbc.in/2EsCecC ,1544656788000
553,Canada is seeking consular access to ex-diplomat detained in China https://bbc.in/2EscfCi ,1544656032000
554,Maduro accuses US of plotting to kill him https://bbc.in/2Evus1I ,1544654286000
555,Burundi denies running secret torture houses https://bbc.in/2EtI3qp ,1544642043000
556,Spain's minimum wage to jump 22% in new year https://bbc.in/2EppYd7 ,1544637325000
557,African football official Patrice-Edouard Ngaïssona faces war crimes trial https://bbc.in/2Esopeu ,1544636327000
558,DR Congo election: 'Two killed' at Martin Fayulu rally https://bbc.in/2RUXoDx ,1544635327000
559,Ghana drones: Row over blood-delivery devices https://bbc.in/2RPz3yN ,1544634088000
560,Syria war: 'Seven mass graves found' in former IS stronghold https://bbc.in/2RRD6dS ,1544633054000
561,Plan to trap Guernsey's Asian hornet queens https://bbc.in/2Eri0A0 ,1544631492000
562,"""It feels like an intense attack on our freedom of speech"" - campaigners react to protest restrictions at UN climate summit in Poland #COP24Katowice  [Tap to expand]  http://bbc.in/2S1fW4I  pic.twitter.com/osRw2cd0Uv",1544630256000
563,Pope demotes two cardinals over sexual abuse scandals https://bbc.in/2Eu71FS ,1544627398000
564,Evelyn Berezin: Woman who created and sold world's first word processor dies aged 93 https://bbc.in/2RZyJxH ,1544627375000
565,Syria war: Turkey warns of fresh anti-Kurd offensive in north https://bbc.in/2EpAKA3 ,1544620422000
566,Tanzania dam: Power plant planned in Selous game reserve https://bbc.in/2ErAbFR ,1544618382000
567,Rodents in Colombia senate send lawmakers scurrying https://bbc.in/2RNVbJQ ,1544617679000
568,Japan picks 'disaster' character to define 2018 https://bbc.in/2EsR6rA ,1544617531000
569,Santa brings sense of calm and comfort to autistic teen https://bbc.in/2RVnrui ,1544616666000
570,Strasbourg shooting: Face to face with gunman https://bbc.in/2RUdA7I ,1544616372000
571,"""People with disabilities are invisible... I want to change that""  Meet the blind cyclist conquering the Himalayas and challenging perceptions about disability 🙌  [Tap to expand]  http://bbc.in/2RStKyE  pic.twitter.com/N5UO2ukXxX",1544615442000
572,"A giant slab of rocky road 😋🍫  ""A ton of chocolate"" brings German road to a standstill:  http://bbc.in/2ErLCNU  pic.twitter.com/I1DTTeM8So",1544614862000
573,The India girl who took her dad to the police over a toilet https://bbc.in/2Eo3ZD6 ,1544614612000
574,Brazil Campinas cathedral gunman 'mentally ill' https://bbc.in/2EuwNtM ,1544612188000
575,Chocolate meltdown closes German road https://bbc.in/2RRmtyX ,1544611320000
576,India delivery man sacked for eating food sparks sympathy https://bbc.in/2Esof6u ,1544604978000
577,Myanmar journalists: Families urge Wa Lone and Kyaw Soe Oo release https://bbc.in/2RRuUKL ,1544604554000
578,Strasbourg shooting: What we know so far https://bbc.in/2RTIgGe ,1544602123000
579,Australian prisoner gave birth alone in 'degrading' cell incident https://bbc.in/2RS5Jru ,1544601714000
580,Strasbourg shooting: France hunts gunman as alert level raised https://bbc.in/2RTGzZk ,1544600528000
581,Fears over sensitive US military data in commercial cloud https://bbc.in/2EsUxyD ,1544594661000
582,Meng Wanzhou: Trump could intervene in case of Huawei executive https://bbc.in/2RRrcRm ,1544581501000
583,"Yemen war: Billions in aid, but where's it going? https://bbc.in/2RZqnFW ",1544575115000
584,Letter from Africa: Why Kenyan men don't want to share power with women https://bbc.in/2RXNAbX ,1544573798000
585,The Germans solving rising rents with people power https://bbc.in/2Er4IU1 ,1544573513000
586,Huawei executive freed on bail in Canada https://bbc.in/2RMc3ka ,1544569501000
587,.@davidshukmanbbc will be answering your climate change questions – use #BBCNewsTen https://bbc.in/2EtDFYm ,1544566910000
588,Judge orders Stormy Daniels to reimburse Trump's legal fees https://bbc.in/2RPf3ME ,1544566479000
589,Strasbourg eyewitness Pater Fritz describes his unsuccessful attempts to resuscitate a victim of the shooting     http://bbc.in/2EpnYRV  pic.twitter.com/hQ3B1ShGMT,1544565634000
590,"President Donald Trump says he would be ""proud"" to shut down the government  [Tap to expand]  https://bbc.in/2EsGxVe  pic.twitter.com/AeBGnMU360",1544563135000
591,Jury recommends life in prison for Charlottesville driver https://bbc.in/2RMEf6l ,1544560284000
592,Canadian teen's modelling photo 'ended up on dildo battery' https://bbc.in/2RRhyyd ,1544559562000
593,There are signs that glaciers in East Antarctica are melting. Do you have questions about climate change? @davidshukmanbbc will be answering your queries in a Twitter Q&A from 2220 GMT – use #BBCNewsTen  https://bbc.in/2Ep6y81 ,1544558418000
594,Uncle Pennybags from Monopoly made a guest appearance at the testimony of Google chief Sundar Pichai before Congress in Washington DC  [Tap to expand]  https://bbc.in/2Eq8lto  pic.twitter.com/jHzprtgqSh,1544557004000
595,Putin's Stasi spy ID pass found in Germany https://bbc.in/2RTc7Pk ,1544555852000
596,Jazmine Headley: NY police drop charges after mother's 'troubling' arrest https://bbc.in/2EpIHVU ,1544555118000
597,Argentina Dirty War: Two former Ford executives jailed https://bbc.in/2Esq2IM ,1544552279000
598,France 'Gilets Jaunes': Spending cuts to fund Macron concessions https://bbc.in/2EogheR ,1544550578000
599,Brazil shooting: Four dead as gunman opens fire in cathedral https://bbc.in/2EqrCLA ,1544550094000
600,Egypt restricts sales of yellow vests to stop protests https://bbc.in/2EqtgfR ,1544546676000
601,Kenya drops images of presidents from newly minted coins and replaces them with animals 🐘🦁🦏  http://bbc.in/2EriHtc  pic.twitter.com/K8oG1trdAB,1544544475000
602,Around the world attitudes to cannabis use are changing — one expert tells us why   http://bbc.in/2ROeUck  pic.twitter.com/2i1pdsCCGx,1544543650000
603,"""Animals are living beings with needs and feelings... They are not suitable as surprise gifts""   German shelters ban Christmas pet adoption 🐶 🐾  http://bbc.in/2RLrARq  pic.twitter.com/oAUPSeXqJU",1544543061000
604,Ireland: New speeding laws aimed at cutting road deaths https://bbc.in/2RRbfe3 ,1544536685000
605,European media see few options in 'Brexit poker' https://bbc.in/2EmlKmg ,1544536543000
606,Time Magazine Person of the Year 2018 honours journalists https://bbc.in/2RW6f81 ,1544535418000
607,France Gilets Jaunes: Macron promises divide protest leaders https://bbc.in/2EnsNuZ ,1544534548000
608,Mystery of Germany's festive gold bar donations https://bbc.in/2RR5rRN ,1544534411000
609,France gilets jaunes: Press weigh Macron's 'risky gamble' https://bbc.in/2EpTeQU ,1544533866000
610,Georgia profile - Media https://bbc.in/2Ep8M7w ,1544533564000
611,Truck drivers face prison in Singapore for $1 bribes https://bbc.in/2RPkZFy ,1544533512000
612,Climate change: Protecting the poor from green taxes https://bbc.in/2RRa8uA ,1544531553000
613,India elections: Should Narendra Modi be worried? https://bbc.in/2Ept1ly ,1544529466000
614,Christmas pet adoption ban at German shelters 🐾 https://bbc.in/2RO7SnV ,1544528150000
615,US-Russian spat over Russian bombers landing in Venezuela https://bbc.in/2RNIoHi ,1544527820000
616,Zomato driver sacked after eating customer's take away https://bbc.in/2EnOA5T ,1544527812000
617,US Marines: Five missing after Japan crash declared dead https://bbc.in/2RNET3C ,1544526917000
618,"Mozambique busts '30,000 ghost workers' https://bbc.in/2RQQpvl ",1544525193000
619,.@NASA says it has detected first signs of significant melting in East Antarctica's glaciers   http://bbc.in/2EpNrKV  pic.twitter.com/PzW4eZHPll,1544525003000
620,Fearless Girl statue gets new spot outside NY Stock Exchange    http://bbc.in/2RPP8EL  pic.twitter.com/Toh7UATNqm,1544524150000
621,Baylor University sexual assault suspect walks free after plea deal https://bbc.in/2EpqOXd ,1544523800000
622,Switzerland profile - Media https://bbc.in/2EoP5MY ,1544522012000
623,Jersey health workers' pay review 'disastrous' https://bbc.in/2RVCnbT ,1544518880000
624,Thailand election date set and campaign ban lifted https://bbc.in/2RX8dVi ,1544516040000
625,Refugee footballer fights extradition to Bahrain https://bbc.in/2RKCPt3 ,1544508032000
626,Two nuns admit embezzling cash for Vegas gambling trips https://bbc.in/2RKsiyk ,1544506888000
627,Election results show Modi's BJP trailing in key states https://bbc.in/2Emk8ct ,1544504675000
628,The countries that think it's OK to use cannabis https://bbc.in/2RNFmTx ,1544487527000
629,Somalia piracy: How foreign powers are tackling it https://bbc.in/2ElnCM4 ,1544487400000
630,Is nuclear disarmament set to self-destruct? https://bbc.in/2RQaxxw ,1544487257000
631,Meng Wanzhou: Tech boss in middle of US-China dispute https://bbc.in/2EoL3nV ,1544486986000
632,Sarah Hyland: Modern Family star reveals second kidney transplant https://bbc.in/2En5ku1 ,1544485984000
633,Venezuela crisis: Goodyear staff get '10 tyre' severance https://bbc.in/2RRtz6E ,1544482384000
634,Report reveals 'gross' racial disparity in Toronto policing https://bbc.in/2RPDdXB ,1544474088000
635,Google+ to shut early after second bug revealed https://bbc.in/2EpOElH ,1544472017000
636,A video of New York police prying a baby from a mother's arms as they arrest her has sparked outrage  [Tap to expand]  https://bbc.in/2EnM8wi  pic.twitter.com/PyLDkOUmSb,1544468502000
637,Isle of Man convicted gay men 'could be pardoned' https://bbc.in/2EobrOQ ,1544461819000
638,Air passengers played emergency message 'in error' https://bbc.in/2En8uhm ,1544461146000
639,South Africa protests to Rwanda over social media 'insult' https://bbc.in/2RTYr6I ,1544460608000
640,'Troubling' video shows NY police grabbing child from mum https://bbc.in/2RIAhMa ,1544460322000
641,"#Brexit backstop renegotiation not possible, says Varadkar https://bbc.in/2EnTqQI ",1544449860000
642,Egypt investigates 'pyramid nude photo shoot'  https://bbc.in/2RIDfjW ,1544445412000
643,Tangled Venezuelan paraglider rescued from power lines https://bbc.in/2Epz4GP ,1544445192000
644,Trump chief of staff: Speculation mounts over job https://bbc.in/2RTrkQs ,1544444715000
645,Urjit Patel: India's RBI governor quits https://bbc.in/2Ep0a0C ,1544443506000
646,Mikhail Popkov: Russian ex-cop jailed for 56 more murders http://bbc.in/2ROFvGr ,1544442974000
647,US snowstorm kills one in North Carolina https://bbc.in/2ROF1Qk ,1544441429000
648,"Anti-Semitism pervades European life, says EU report https://bbc.in/2RPfiXZ ",1544441346000
649,Germany: Train strike hits millions of passengers https://bbc.in/2RIw8rr ,1544440193000
650,Hungary profile - Media https://bbc.in/2EqLb6i ,1544435571000
651,Mikhail Popkov: Russian ex-cop jailed for 56 more murders  https://bbc.in/2ROeN0i ,1544434979000
652,Brexit: Ireland's horse racing industry fears impact  https://bbc.in/2RPBdOU ,1544426304000
653,Fortnite: Gamer charged with assault during live stream https://bbc.in/2RSU8Zm ,1544426013000
654,Vijay Mallya: India tycoon to learn extradition fate https://bbc.in/2EljhJ1 ,1544423910000
655,Ambani-Piramal wedding: Beyoncé sings at A-list Indian event https://bbc.in/2EndHG0 ,1544411786000
656,Roger the kangaroo: Enormous roo dies aged 12 https://bbc.in/2En8jT4 ,1544410456000
657,Yellow vest protests: Macron to hold crisis meeting https://bbc.in/2RLBN08 ,1544407819000
658,The last man standing on the Calf of Man  https://bbc.in/2RLeuDv ,1544407176000
659,Five things to know this week: Will Google manage to calm Trump? https://bbc.in/2RGZdUi ,1544404107000
660,Why women in South Korea are cutting 'the corset'  https://bbc.in/2RNuRzA ,1544402656000
661,Armenia election: PM Nikol Pashinyan ahead in snap poll https://bbc.in/2En0PQc ,1544400408000
662,Khashoggi murder: Saudis refuse Turkey extradition request https://bbc.in/2Ena96n ,1544390081000
663,DR Congo's Kabila does not rule out contesting 2023 poll https://bbc.in/2ElWXPi ,1544379271000
664,Santa Claus is coming to town (soon)... but he's already having some fun across the world  🎅🎅🎅 [Tap to expand]  http://bbc.in/2RRGANK  pic.twitter.com/USwoR4nBh0,1544375529000
665,US teacher charged after forcibly cutting student hair https://bbc.in/2EoRzuE ,1544372931000
666,Ayodhya: Thousands rally in Delhi over disputed religious site https://bbc.in/2RMzmKH ,1544372767000
667,Canada Moose Cree First Nation to get drone deliveries https://bbc.in/2ElOWK7 ,1544368275000
668,Climate change: Why are we taking so long to tackle it?  [Tap to expand]  http://bbc.in/2El5bXX  pic.twitter.com/uEscZatQjh,1544368210000
669,Sudan helicopter crash kills officials  https://bbc.in/2EnyNUJ ,1544364063000
670,Yellow vest protests 'economic catastrophe' for France https://bbc.in/2RJZypl ,1544361494000
671,Thousands walk on Ethiopia Car Free Day https://bbc.in/2RKuO7G ,1544358757000
672,Twitter CEO Jack Dorsey criticised for 'tone deaf'' Myanmar tweets https://bbc.in/2EkTeBz ,1544354227000
673,Japan's Princess Masako opens up on insecurities and health https://bbc.in/2Elxtl6 ,1544353897000
674,Yellow vest protests: France's Édouard Philippe seeks 'unity' after unrest https://bbc.in/2RJOit6 ,1544326140000
675,Joao de Deus: Brazil 'spiritual healer' accused of sex abuse https://bbc.in/2RILbl1 ,1544322677000
676,Uganda party cruise tragedy: ‘Too drunk to balance the boat’ https://bbc.in/2RLztGu ,1544321210000
677,MBS: My strange experience of teaching the Saudi crown prince  https://bbc.in/2EjWe17 ,1544320925000
678,Acquitted of blasphemy and living in fear in Pakistan https://bbc.in/2RJ8ZW3 ,1544319607000
679,Armenia leader Nikol Pashinyan holds test snap election https://bbc.in/2RI45sg ,1544317750000
680,Lyudmila Alexeyeva: Russian human rights activist dies aged 91 https://bbc.in/2ElFINY ,1544302522000
681,Trump chief of staff John Kelly to quit https://bbc.in/2RJ35Eo ,1544293706000
682,Paris: Police have clashed with demonstrators as anti-government protests turned violent again   [Tap to expand]  http://bbc.in/2EjpNzT  pic.twitter.com/HmllaytnID,1544291587000
683,Priyanka Chopra: US writer sorry for 'scam artist' comment https://bbc.in/2Elsu40 ,1544290351000
684,Algeria beatifications are first in a Muslim nation https://bbc.in/2RLuDJo ,1544285421000
685,"Paris ""yellow vest"" protests:  - Fourth weekend of anti-government demonstrations - Up to 8,000 demonstrators in city centre - More than 500 people taken into custody - At least 30 people hurt, including three police officers  Latest:  http://bbc.in/2RLoixA  pic.twitter.com/0BLFHMw422",1544282013000
686,Gypsy Girl: Missing mosaic pieces returned to Turkey https://bbc.in/2RPq4xK ,1544281625000
687,Huawei arrest: China demands Canada free Meng Wanzhou https://bbc.in/2RQCm8I ,1544280191000
688,Police in Paris have fired tear gas on protesters as a fourth weekend of anti-government protests turned violent http://bbc.in/2EjWSf2 ,1544271439000
689,When driving with your dog in the car goes wrong - a lucky escape for this pet  [Tap to expand]  http://bbc.in/2EjyutX  pic.twitter.com/SN4btrFyrW,1544270307000
690,A dramatic end to a high-speed police pursuit in Oklahoma   [Tap to expand]  http://bbc.in/2Eke1Fh  pic.twitter.com/oAgENR78Gs,1544270179000
691,Road accidents biggest killer of young people - WHO https://bbc.in/2RIEgZ2 ,1544267444000
692,"Latest pictures of clashes between police and ""yellow vest"" anti-government protesters in Paris    http://bbc.in/2RKOEPZ  pic.twitter.com/hFnuvyKJ2k",1544263296000
693,Graham Dwyer: What does phone data ruling mean? https://bbc.in/2EkJAis ,1544255105000
694,Complacency kills: Caribbean gears up for tsunamis https://bbc.in/2RJUIbu ,1544247981000
695,Six dead in Italy nightclub stampede https://bbc.in/2RGUfqH ,1544242052000
696,Japan eases immigration rules for workers https://bbc.in/2ROm7tb ,1544241478000
697,Yellow vest movement: France braces for 'ultraviolent' protests  https://bbc.in/2Ei3XwL ,1544239073000
698,India's richest family caps year of big fat weddings https://bbc.in/2RGO6ut ,1544233360000
699,Ganges: The holy men fasting to death keep a river alive https://bbc.in/2RPiAug ,1544230915000
700,Armenia election: Gloves come off after ‘Velvet Revolution’ https://bbc.in/2EkGb35 ,1544230773000
701,Syria war: US and UK say alleged rebel chemical attack 'fabricated' https://bbc.in/2EknWuI ,1544226366000
702,Inside a US training course to arm teachers https://bbc.in/2Ek8mPA ,1544223507000
703,Charlottesville driver Alex Fields Jr found guilty of murder https://bbc.in/2EiLIXT ,1544222055000
704,Endangered seal with eel up its nose remains a mystery https://bbc.in/2RFVoyD ,1544221777000
705,How Trump feud with 'dumb as a rock' Tillerson erupted https://bbc.in/2RColvo ,1544219038000
706,Huawei boss faces fraud charges over Iran https://bbc.in/2Em8fmw ,1544209972000
707,"Huawei arrest 'separate' from US-China trade talks, says Navarro https://bbc.in/2Ek7jPU ",1544205202000
708,TT organisers refuse to reveal contents of serious crash investigation https://bbc.in/2Ej17Yc ,1544205193000
709,From China to South Africa: What readers said about the Freedom Trash Can https://bbc.in/2RIuK8y ,1544201945000
710,#Grammys 2019: Snubs and surprises https://bbc.in/2EjJMyw ,1544201593000
711,The Irish border & #Brexit explained by @BorderIrish https://bbc.in/2EiAyT2 ,1544200806000
712,Annegret Kramp-Karrenbauer: Who is the new leader of Germany's CDU? https://bbc.in/2EiN1pF ,1544199637000
713,Germany's Merkel bids emotional farewell to CDU party https://bbc.in/2RHvUAW ,1544198185000
714,The blind woman developing tech for the good of others https://bbc.in/2EiJGa7 ,1544196612000
715,Hostages die in foiled Brazil bank robberies https://bbc.in/2EkwL7M ,1544196537000
716,Peace talks aimed at ending nearly four years of civil war in Yemen have started in Sweden. The BBC's @carolinehawley explains what's at stake  [Tap to expand]   https://www.bbc.co.uk/news/world-europe-46462255 … pic.twitter.com/yjK4oW5B7Q,1544195929000
717,France protests: The voices of the 'gilets jaunes' https://bbc.in/2RFBS5u ,1544194671000
718,After the fire - the California flood  [Tap to expand]   https://www.bbc.co.uk/news/av/world-us-canada-46485267/flooding-and-snow-as-storm-hits-california … pic.twitter.com/iS0bTiRGxL,1544194321000
719,Drake and Kendrick Lamar lead #GRAMMYs nominations https://bbc.in/2EhcBeJ ,1544192436000
720,France protests: Footage of students 'humiliated' by police https://bbc.in/2El58vt ,1544192315000
721,Mob kills suspected arsonist in South Africa https://bbc.in/2Ehuvy5 ,1544191935000
722,Germany's Merkel bids emotional farewell to CDU party  https://bbc.in/2Ehl5CJ ,1544187644000
723,Zainab Mughal: Toddler with cancer spurs hunt for rare blood https://bbc.in/2RHdYGK ,1544184149000
724,"Yellow vests: France protests 'created a monster', says minister https://bbc.in/2RI303U ",1544183278000
725,France protests: Eiffel Tower to close on Saturday amid Paris riot fears https://bbc.in/2RzOg6N ,1544177487000
726,Dublin 'cocaine seizure' worth £2.5m: Four people arrested https://bbc.in/2Em1txg ,1544169570000
727,Priyanka Chopra: 'Racist' article sees mocking Indians defend star https://bbc.in/2RF0Ba4 ,1544168739000
728,Australia data encryption laws are a world first https://bbc.in/2RAvufz ,1544158723000
729,Golden Globes: Constance Wu is first Asian woman nominated in decades https://bbc.in/2RFXHlc ,1544156325000
730,India man jailed for tweets about erotic temple statues released https://bbc.in/2RBbCZX ,1544152811000
731,Heather Nauert 'to replace Nikki Haley as US envoy to UN' https://bbc.in/2Ehp4za ,1544147620000
732,Who really influences the price of oil? https://bbc.in/2Eiplly ,1544143805000
733,Consecrated virgins: 'I got married to Christ' https://bbc.in/2RF9cJT ,1544143233000
734,Africa's week in pictures: 30 November-6 December 2018 https://bbc.in/2EicrUz ,1544141120000
735,Vote condemning Hamas for firing rockets into Israel fails at UN https://bbc.in/2Efw7bL ,1544140988000
736,MSF vessel Aquarius ends rescue operations in the Mediterranean https://bbc.in/2Ejz2A9 ,1544135823000
737,Are electric scooters good for America? Episode 2 of our new @FacebookWatch show Cut Through the Noise is now live.  Don't miss it:  https://bbc.in/2EgPVeF  #CutThroughtheNoise pic.twitter.com/68c1fgwbtx,1544134874000
738,Trump's environmental rollback rolls on https://bbc.in/2RBZmby ,1544133337000
739,Huawei arrest: Justin Trudeau denies political motivation https://bbc.in/2Ehbwn9 ,1544127455000
740,"Afghanistan's 'Little Messi' flees home after Taliban threats, says family https://bbc.in/2Ek06is ",1544119754000
741,Senegal unveils Museum of Black Civilisations https://bbc.in/2Ee2NSI ,1544117644000
742,Study: Half of US adults have had close family member jailed https://bbc.in/2RCvoEr ,1544117079000
743,Lula: Judge Sergio Moro had a political agenda https://bbc.in/2RE3PKZ ,1544115250000
744,Ohio dad makes girl walk miles to school for bullying on bus https://bbc.in/2RE7jgi ,1544108661000
745,Diane Rwigara: Rwanda government critic acquitted https://bbc.in/2RFlKky ,1544107806000
746,Lady Gaga gains best actress nomination at #GoldenGlobes https://bbc.in/2REi8zc ,1544107677000
747,Irish 'women's place in the home' law changes backed https://bbc.in/2RDQTEG ,1544107171000
748,Murderer Graham Dwyer wins legal action over phone data https://bbc.in/2EgzezZ ,1544104169000
749,Falcon 9 rocket splashes down in the sea 🌊🚀🌊   [Tap to expand]  http://bbc.in/2Eh92W4  pic.twitter.com/vALKFRAZIe,1544102363000
750,Cambodia releases surrogate mothers who agree to keep children https://bbc.in/2EfUpCh ,1544099973000
751,Dutch girl's 'hijacked' party invite prompts riot fears https://bbc.in/2RKisMA ,1544097229000
752,Looking back at the state funeral of President George HW Bush  [Tap to expand]   https://bbc.in/2Eg0i2o  pic.twitter.com/6A2tq0pqLs,1544097089000
753,Acid attack on Nicaragua priest during confession https://bbc.in/2EeTtOH ,1544094578000
754,Irish parliament passes bill to legalise abortion https://bbc.in/2EeQGEZ ,1544091532000
755,France protests: Government fears 'major violence' in coming days https://bbc.in/2REWdrI ,1544090432000
756,Tennessee inmate chooses electric chair over lethal injection https://bbc.in/2RBEEZj ,1544090146000
757,K-pop's EXP Edition: The world’s most controversial 'Korean' band https://bbc.in/2RDyyYm ,1544089792000
758,Philip Wilson: Ex-archbishop's conviction for covering-up abuse is quashed  https://bbc.in/2EeRlX7 ,1544074151000
759,Chris Dawson: Husband charged with murder in podcast mystery https://bbc.in/2REeAwD ,1544067078000
760,Yemen war: UN-backed peace talks set to begin in Sweden https://bbc.in/2RDkCOe ,1544060628000
761,Beyonce and Emmeline Pankhurst - who links them? https://bbc.in/2RCysjX ,1544056170000
762,German CDU: End of era as race to succeed Merkel hits climax https://bbc.in/2EdrMWx ,1544055253000
763,K-pop's EXP Edition: The world’s most controversial 'Korean' band  https://bbc.in/2Egh81a ,1544054722000
764,The Indian restaurants that serve only half a glass of water https://bbc.in/2RDd8uC ,1544054589000
765,George W Bush tears up during the eulogy for his father #GeorgeHWBushFuneral  https://bbc.in/2Rxguz3  pic.twitter.com/XtSB8Yx8fx,1544049926000
766,Rescue mission in Japan after 'mishap' involving two Marine aircraft https://bbc.in/2EeXvXb ,1544049452000
767,The Trumps and Obamas exchanged greetings. But Hillary Clinton and Donald Trump did not acknowledge one another before the funeral of George HW Bush https://bbc.in/2RBqOGp ,1544048984000
768,"'""One Dead Sea is enough""  A bid to create the world's largest plastic bag sculpture, and to raise awareness of the harm they cause to oceans  [Tap to expand]  http://bbc.in/2Eh3874  pic.twitter.com/0ioGNcXR1k",1544046882000
769,Wisconsin Republicans seek to box in newly elected Democrat https://bbc.in/2RAw78Z ,1544046255000
770,France protests: Fuel tax rises in 2019 budget dropped https://bbc.in/2Rx5amQ ,1544045984000
771,George HW Bush: Four ways his funeral was different https://bbc.in/2EhzKOl ,1544045844000
772,Teacher who denied Santa will not return to school https://bbc.in/2Ef5CmE ,1544043204000
773,Peadar Tóibín denies new party will be 'one-issue' https://bbc.in/2EfEcgm ,1544032903000
774,Irish man John Dowling stabbed to death in Paris https://bbc.in/2EfEfcb ,1544032765000
775,Drones to be banned from flying over Isle of Man Prison https://bbc.in/2RCpmng ,1544031905000
776,"""The best father a son or daughter could have had"" - Tears from former US President George W Bush as he ends eulogy to his father   #GeorgeHWBushFuneral  http://bbc.in/2PkH0tN  pic.twitter.com/ci10jRZOno",1544031575000
777,Former US President George W Bush gets emotional as he delivers eulogy to father George HW Bush   #GeorgeHWBushFuneral  http://bbc.in/2PkH0tN  pic.twitter.com/1m0Ay4qqGE,1544031438000
778,"""He looked for the good in each person and he usually found it"" - Former US President George W Bush pays tribute to his father, watched on by presidents past and present   #GeorgeHWBushFuneral  http://bbc.in/2PkH0tN  pic.twitter.com/gj2n2m3hYE",1544031142000
779,Liberia electricity crisis: 'About 60% of power stolen' https://bbc.in/2RBZurI ,1544030503000
780,Donald Trump and Barack Obama shake hands as they join world leaders and past presidents for #GeorgeHWBushFuneral  Latest:  https://bbc.in/2PkH0tN  pic.twitter.com/pHsAIu66Nb,1544028781000
781,Austria clears German who imported damaged euros from China https://bbc.in/2Rwr3lX ,1544028654000
782,"""George HW Bush was America's last great soldier statesman"" – presidential historian Jon Meacham on the life of the 41st president, as world leaders gather for #GeorgeHWBushFuneral  Latest:  https://bbc.in/2PkH0tN  pic.twitter.com/FzXgbgyyg7",1544028117000
783,"Russia will build missiles if US leaves treaty, Putin warns https://bbc.in/2Egklhc ",1544022908000
784,"Many of George HW Bush's presumed weaknesses during his presidency are now seen as virtues, says @NickBryantNY #Remembering41 https://bbc.in/2RBPGxZ ",1544021677000
785,Saying goodbye to a president: Family and friends of the late George HW Bush pay tribute at the Capitol building in Washington DC  [Tap to expand]  http://bbc.in/2RzXZu4  pic.twitter.com/grLOgXm6Ic,1544019963000
786,"Go deep underground to see how Islamic State destroyed a mosque - but revealed a 3,000-year-old palace    http://bbc.in/2RD4f4c  pic.twitter.com/TDOKO1oAUM",1544017601000
787,Nigeria country profile https://bbc.in/2RBmJ5c ,1544016329000
788,France protests: Will the environment be the true victim of the fuel-tax riots? https://bbc.in/2RB1Gj5 ,1544016219000
789,Nigeria profile - Timeline https://bbc.in/2EgHZKx ,1544016192000
790,"Spain 'wolf pack' sex attack gang not rapists, say judges https://bbc.in/2RwnGM1 ",1544009503000
791,Festive Satanic statue added to Illinois statehouse https://bbc.in/2EfjkWr ,1544008815000
792,Syria conflict: Last puppeteer of Damascus is given lifeline https://bbc.in/2RBXnUA ,1544007004000
793,Operation Pollino: 'Ndrangheta mafia struck in Europe-wide sting https://bbc.in/2Eejm14 ,1544004207000
794,George HW Bush funeral: Leaders arrive to pay respects https://bbc.in/2Eiqycq ,1544002533000
795,Australia releases rare marsupial bilby into the wild https://bbc.in/2RHrutK ,1543999283000
796,Mastanamma: India YouTube chef granny dies at 107 https://bbc.in/2EeW23e ,1543997870000
797,India launches 'heaviest' satellite for internet access https://bbc.in/2Rvm1pP ,1543991716000
798,Tsunami alert after New Caledonia quake https://bbc.in/2EcDNLR ,1543985953000
799,Bollywood star Priyanka Chopra unveils 75-ft long wedding veil https://bbc.in/2RyR4kP ,1543984879000
800,Mueller investigation: No jail time sought for Trump ex-adviser Michael Flynn https://bbc.in/2RBRzdS ,1543975283000
801,US reopens diplomatic mission in Somalia after 28-year closure https://bbc.in/2EhRWau ,1543973561000
802,Chris Dawson: Arrest in podcast-highlighted Australian mystery https://bbc.in/2EhPoZY ,1543972147000
803,France protests: Will the environment be the true victim of the fuel-tax riots?  https://bbc.in/2RyOGdS ,1543969442000
804,Panama Papers: Four charged in US with fraud and tax evasion https://bbc.in/2EdQlCw ,1543967256000
805,Chanel ends use of exotic skins in its fashion range https://bbc.in/2RyNebj ,1543962526000
806,Bulandshahr: Why a policeman was killed over 'cow slaughter' https://bbc.in/2EbgVwh ,1543962228000
807,Saving the world's last West African giraffes in Niger https://bbc.in/2RvfN9D ,1543961951000
808,Carla Stefaniak: Man held in US tourist's death in Costa Rica https://bbc.in/2EayCfa ,1543959662000
809,George HW Bush: A legacy repackaged for Trump era https://bbc.in/2Eeanwz ,1543956249000
810,Japan's final pager provider to end its service in 2019 https://bbc.in/2EdTrGL ,1543954237000
811,US mid-term elections: Republican committee reports hacking to FBI https://bbc.in/2EdQ7LA ,1543953041000
812,"""We were able to go to a place where they completely understood us - the twins could just be who they were"" ❤️  A whole wonderland for children who have disabilities  [Tap to expand] @BBCTravelShow More:  http://bbc.in/2EdMAgv  pic.twitter.com/vvEdpwrnEK",1543951531000
813,Jeffrey Epstein apology deprives accusers of day in court https://bbc.in/2Rzio2p ,1543949879000
814,Nato accuses Russia of breaking nuclear missile treaty https://bbc.in/2EeJRDg ,1543948385000
815,Rally driver Mark James dies after crash on Isle of Man https://bbc.in/2Egf3lC ,1543948186000
816,No you Kant: Russians reject German thinker's name for airport https://bbc.in/2EeDgsK ,1543947830000
817,Rare white reindeer calf spotted on camera in Norway ❄️ https://bbc.in/2Ry8v4V ,1543946113000
