tweet,created_at,username
The FDA is warning against teething necklaces and bracelets after an 18-month-old child died. https://www.buzzfeednews.com/article/carolinekee/fda-warns-teething-jewerly-risky-baby-death?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545434160000,Buzzfeed
"If you're getting ready to travel for Christmas, here are 37 photos that will definitely set you at ease 🙃 https://www.buzzfeed.com/annamendoza/travelling-during-christmas-rush-photos?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545435060000,Buzzfeed
A former chemistry student at Lehigh University student was charged with attempted murder after allegedly using thallium to poison his longtime roommate. https://www.buzzfeednews.com/article/otilliasteadman/lehigh-university-attempt-murder-roommate?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545435960000,Buzzfeed
There's finally an app that will scan all your old tweets for dumb stuff you once said that’s gonna get you in trouble https://www.buzzfeed.com/ikrd/vanilla-app-problematic-tweets?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545436860000,Buzzfeed
It's not even 2019 and some lesser-known Democrats are parading around Iowa trying to define their brands ahead of the presidential election. https://www.buzzfeednews.com/article/mollyhensleyclancy/the-potentially-giant-field-of-2020-presidential-candidates?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545437760000,Buzzfeed
"Any time a story starts like this, you know it’s gonna be good:  'At a karaoke holiday party, my friend flung up his hands celebrating my husband’s rendition of Melissa Etheridge “Come to my Window.""' https://www.buzzfeednews.com/article/carolinekee/holiday-injury-stories?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545438660000,Buzzfeed
Trump's withdrawal from Afghanistan ignores a dangerous threat https://bbc.in/2EFzrfF ,1545439005000,BBC
Afghanistan: How does the Taliban make money? https://bbc.in/2CsvcCp ,1545439758000,BBC
"Obituary: Rwanda's Zura Karuhimbi, who saved dozens from genocide https://bbc.in/2CtJ8ft ",1545440029000,BBC
"The veteran who has raised over $12 million to fund Trump's wall has an extensive history of creating and profiting from fake, inflammatory news and conspiracy theories. https://www.buzzfeednews.com/article/briannasacks/veteran-gofundme-border-wall-fake-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545440155000,Buzzfeed
"Hassan al-Kontar's tweets about being stuck in an airport for 9 months caught the world's attention. Now, he's living in Canada as a sponsored Syrian refugee and trying to get his life back. https://www.buzzfeednews.com/article/rosebuchanan/hassan-al-kontar-syria-refugee-canada-malaysia-airport?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545440460000,Buzzfeed
🚨 The US government is on track to partially shut down at midnight because Congress couldn't reach an agreement on money for Trump's border wall.  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545441067000,Buzzfeed
Trump has been threatening for weeks to shutdown the government over funding for his border wall and Congress has yet to come up with an agreement to keep the government open.  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545441870000,Buzzfeed
"RIP Pippin, the dog who was the face of We RateDogs. Extremely good pup 15/10 https://www.buzzfeednews.com/article/tanyachen/pippin-we-rate-dogs-dies?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545442260000,Buzzfeed
NEW: Two people have been arrested in connection to the drones that shut down London's Gatwick airport. https://www.buzzfeednews.com/article/ellievhall/drones-gatwick-airport-grounded-christmas-holiday-travel?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545443436000,Buzzfeed
"Talking about mental health is often considered taboo in the black community, but it's ok not to be ok sometimes ❤️  Catch #HellaOpinions live Wednesdays at 9pm ET, right here on Twitter 🍹 pic.twitter.com/oCd1IA0wse",1545443544000,Buzzfeed
US government shutdown looms over border wall row https://bbc.in/2CrXBIL ,1545443944000,BBC
Grab a bucket: Here’s a rundown of the riskiest foods in the US this year. https://www.buzzfeednews.com/article/venessawong/food-illness-outbreaks-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545444060000,Buzzfeed
This dog was so excited for his vet appointment that he couldn't stop jumping up and down 🐶 pic.twitter.com/aHQqWWLFH8,1545446160000,Buzzfeed
The Indian journalist jailed for a year for Facebook posts https://bbc.in/2EAtyQR ,1545446605000,BBC
Gossip Girl actor Penn Badgley called out white performers who he says take roles that should go to actors from marginalized communities. https://www.buzzfeednews.com/article/michaelblackmon/penn-badgley-white-actors?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545447660000,Buzzfeed
"The world's only-known albino orangutan, Alba, was just released back into the wild after being rescued 🐒 pic.twitter.com/4LPEJHPzmL",1545449700000,Buzzfeed
A Colorado man has been arrested and charged with murder in connection with the disappearance of his fiancé who went missing on Thanksgiving. https://www.buzzfeednews.com/article/davidmack/colorado-kelsey-berreth-missing-fiance-thanksgiving?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545451260000,Buzzfeed
The FDA is warning against teething necklaces and bracelets after an 18-month-old child died. https://www.buzzfeednews.com/article/carolinekee/fda-warns-teething-jewerly-risky-baby-death?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545453060000,Buzzfeed
A former chemistry student at Lehigh University student was charged with attempted murder after allegedly using thallium to poison his longtime roommate. https://www.buzzfeednews.com/article/otilliasteadman/lehigh-university-attempt-murder-roommate?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545454860000,Buzzfeed
🚨 It's official: The US government has partially shut down because Congress couldn’t reach an agreement on Trump's demand for border wall money.   https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545454903000,Buzzfeed
"Trump has been threatening for weeks to shut down the government over funding for his wall.  ""I will shut down the government. And I am proud to shut down the government for border security,"" he said in a tense meeting with Nancy Pelosi and Chuck Schumer.  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545454903000,Buzzfeed
What does a partial shutdown mean?  Hundreds of thousands of federal employees will have to work without pay — others will not be able to work at all. https://www.buzzfeednews.com/article/ellievhall/partial-government-shutdown-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545454904000,Buzzfeed
Guacho: Dissident Colombian leader killed by security forces https://bbc.in/2CuJbrv ,1545455668000,BBC
The veteran who has raised millions of dollars to fund Trump's border wall has also spearheaded and shaped right-wing media sites that have peddled conspiracy theories and false stories. https://www.buzzfeednews.com/article/briannasacks/veteran-gofundme-border-wall-fake-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545455760000,Buzzfeed
This is the third shutdown in a year https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545456660000,Buzzfeed
In case you were wondering: https://twitter.com/ZoeTillman/status/1076160743505096705 …,1545457354000,Buzzfeed
Cardi B was born to flex. https://www.buzzfeednews.com/article/michaelblackmon/cardi-b-money-music-video?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545458460000,Buzzfeed
"The average man or woman in the US is no longer just overweight, but can now be classified as just shy of being obese. https://www.buzzfeednews.com/article/laurenstrapagiel/average-person-obese-bmi?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545460260000,Buzzfeed
It's never too early to start defining your brand if you're going to be running for president. https://www.buzzfeednews.com/article/mollyhensleyclancy/the-potentially-giant-field-of-2020-presidential-candidates?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545462060000,Buzzfeed
A Muslim cleric who was ousted from at least two mosques amid claims of sexual misconduct with young women he’d mentored now works at a Texas mosque that’s standing by him. https://www.buzzfeednews.com/article/hannahallam/zia-ul-haq-sheikh-sexual-misconduct-allegations?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545463860000,Buzzfeed
"""I'm 46 and, frankly, I don't want to get too high. Or arrested. Or smoke dope that's been treated with something I use to drive my Honda. I don't want to get blasted or brain-hammered. I have shit to do!"" https://www.buzzfeednews.com/article/katienotopoulos/best-tech-apps-hacks-picks-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545465540000,Buzzfeed
Here's Why Airbnbs Cost More Than You Think — And What Airbnb Is Doing About It https://www.buzzfeednews.com/article/carolineodonovan/why-airbnbs-cost-more-extra-cleaning-fees?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545469200000,Buzzfeed
The fight over transgender rights in the UK has ignored a key group: pro-trans feminists.  Leading feminist thinkers told BuzzFeed News why feminism should include trans people https://www.buzzfeed.com/patrickstrudwick/meet-the-feminist-academics-championing-trans-rights?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545470880000,Buzzfeed
Irish car owners face penalties if learners drive alone https://bbc.in/2EHwMCd ,1545471984000,BBC
"Dirt, glitter, and grit. Welcome to the World Gay Rodeo finals 🌟 https://www.buzzfeednews.com/article/skarlan/dirt-glitter-and-grit-at-the-world-gay-rodeo-finals?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545473019000,Buzzfeed
Nepal bus crash: Students among 23 dead after field trip https://bbc.in/2EFMDRr ,1545473096000,BBC
27 pictures from 2018 that will restore your faith in humanity https://www.buzzfeednews.com/article/gabrielsanchez/27-pictures-from-2018-that-will-restore-your-faith-in?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545474480000,Buzzfeed
The FDA is warning against teething necklaces and bracelets after an 18-month-old child died https://www.buzzfeednews.com/article/carolinekee/fda-warns-teething-jewerly-risky-baby-death?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545476329000,Buzzfeed
Backflip FBI agent avoids jail over accidental bar shooting https://bbc.in/2Cut4du ,1545477911000,BBC
The Director of National Intelligence confirmed that Russian propagandists tried to influence the 2018 midterms https://www.buzzfeednews.com/article/kevincollier/intelligence-officials-interference-2018-midterm-elections?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545478080000,Buzzfeed
"Demi Lovato has posted a series of tweets telling her followers that her recovery is going well and urging them to ignore ""sickening"" news about her in the tabloids https://www.buzzfeed.com/ikrd/demi-lovato-has-clapped-back-at-tabloid-reports-about-her?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545479058000,Buzzfeed
Trump got his Christmas government shutdown after Congressional leaders failed to reach a funding agreement.  He told reporters Friday he was prepared for it to be a “very long” one  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545479880000,Buzzfeed
"The school where a 13-year-old student on the autism spectrum died after being restrained last month put students in these facedown holds on a daily basis, parents and former staff say https://www.buzzfeednews.com/article/skbaer/autistic-student-death-dangerous-restraints?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545481680000,Buzzfeed
Two arson attacks on KBC Bank in Dublin in 48 hours https://bbc.in/2Cvta4z ,1545482309000,BBC
"A decorated Iraq War veteran whose viral fundraiser for Trump's border wall surpassed $12 million on Friday has an extensive history of creating and profiting from fake, inflammatory news and conspiracy theories https://www.buzzfeednews.com/article/briannasacks/veteran-gofundme-border-wall-fake-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545483480000,Buzzfeed
"British police arrested a 47-year-old man and a 54-year-old woman from a town near Gatwick airport, after it was forced to close because of drones over the runway https://www.buzzfeednews.com/article/ellievhall/drones-gatwick-airport-grounded-christmas-holiday-travel?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545483976000,Buzzfeed
"Good morning ☀️  Last night, the US government partially shut down because Congress couldn’t reach an agreement on Trump's demand for border wall money.  Here's where things stand 👇  https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545484173000,Buzzfeed
Your Body When You’re Sleep Deprived 😩 pic.twitter.com/Qgy5CK412j,1545485640000,Buzzfeed
Trump told reporters Friday he was prepared for a “very long” shutdown https://www.buzzfeednews.com/article/nidhiprakash/shutdown-border-wall-congress?ref=bfnsplash&bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545485781000,Buzzfeed
Iran executes businessman dubbed 'Sultan of Bitumen' https://bbc.in/2CuIK0o ,1545486709000,BBC
"RIP Pippin, the dog who was the face of We RateDogs. Extremely good pup 15/10 https://www.buzzfeednews.com/article/tanyachen/pippin-we-rate-dogs-dies?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545487081000,Buzzfeed
Top Somali journalist among Mogadishu bomb victims https://bbc.in/2EIwpaa ,1545487133000,BBC
A former chemistry student at Lehigh University student was charged with attempted murder after allegedly using thallium to poison his longtime roommate https://www.buzzfeednews.com/article/otilliasteadman/lehigh-university-attempt-murder-roommate?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545488880000,Buzzfeed
Trump predicted a ‘tremendous’ 2018 — it’s ending in a ‘wake up call’ for Republicans https://www.buzzfeednews.com/article/tariniparti/trump-government-shutdown-mueller-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545489352000,Buzzfeed
Strasbourg gunman Chekatt 'pledged allegiance to IS in video' https://bbc.in/2EFFyQQ ,1545491286000,BBC
"“If one were to devise an experimental set of circumstances which would test the integrity of an individual’s mood control, one would invent the year-end holiday season” https://www.buzzfeednews.com/article/danvergano/holiday-stress-depression-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545491621000,Buzzfeed
Investigators depend on photos and videos posted online from war zones. But takedowns by Facebook and YouTube are putting the war crimes prosecutions of the future at risk  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545491962000,Buzzfeed
'Yellow vests': Scattered demonstrations seen in France https://bbc.in/2CtlrE5 ,1545492040000,BBC
Social media platforms take down graphic violent videos but investigators worry they are erasing evidence of war crimes   https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545493600000,Buzzfeed
A Facebook friend request exposed decades of sex abuse in a high school. A lawsuit says up to 200 kids may have been victims. https://www.buzzfeednews.com/article/tylerkingkade/miles-city-james-jensen-fred-anderson-larry-nassar?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545494785000,Buzzfeed
"The Libya conflict, which started in 2011, was the first major war that took place entirely during the social media era. Militants and civilians documented the conflict in real time.  This has fundamentally shifted how war crimes are prosecuted. A thread:  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545495489000,Buzzfeed
"Militants and ordinary Libyans began posting thousands of videos of brutality to social media. But for academics, activists and war crimes investigators who were looking, this was more than a stream of violence — it was a windfall of potential evidence. pic.twitter.com/fLfWsogGK5",1545495603000,Buzzfeed
"This is a huge shift. Investigators documenting abuses used to depend heavily on diaries, records, and interviews with witnesses that sometimes took place years after the fact. Now, the evidence is available immediately — sometimes uploaded by militants incriminating themselves.",1545495631000,Buzzfeed
"Investigators at international bodies like the United Nations and the International Criminal Court are harvesting, cataloging, and analyzing millions of photos, posts, and videos from social media in an effort to hold human rights abusers accountable in court. pic.twitter.com/ySa6HrCABJ",1545495735000,Buzzfeed
"However, their efforts are coming up against another shift: social media companies are facing unprecedented criticism for failing to police their platforms, allowing neo-Nazis and other extremist groups to spread their messages online.  https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545495774000,Buzzfeed
"Those platforms have continued to struggle with addressing the criticism. Meanwhile, the videos of executions and other extremely graphic violence have become low-hanging fruit for the platforms to take down and show that they’re trying to do something.",1545495797000,Buzzfeed
"The removal of this kind of content is posing a major problem for researchers who are using it for documentation. If the history of conflicts is being written in social media, what happens when it disappears? https://www.buzzfeednews.com/article/meghara/facebook-youtube-icc-war-crimes?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545495828000,Buzzfeed
US referee tells wrestler to cut dreadlocks or forfeit match https://bbc.in/2CuHjig ,1545495975000,BBC
US envoy quits over Trump Syria pullout https://bbc.in/2CsQpft ,1545496111000,BBC
This dog was so excited for his vet appointment that he couldn't stop jumping up and down 🐶 pic.twitter.com/SxbojXXIVp,1545496560000,Buzzfeed
The FBI agent who accidentally shot a man while dancing won't go to jail https://www.buzzfeednews.com/article/juliareinstein/dancing-fbi-agent-shot-man-no-jail-time?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545496564000,Buzzfeed
These are the most powerful photos of 2018  https://www.buzzfeednews.com/article/gabrielsanchez/the-most-powerful-photos-of-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/QYP051bIJG,1545497168000,Buzzfeed
{\__/} ( • . •) / >😂 u want this?  {\__/} ( • - •) 😂 < \  then read this post about the best memes of 2018 https://www.buzzfeednews.com/article/juliareinstein/2018-memes?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545498473000,Buzzfeed
"Alba is back in the wild ❤️  She's the world's only recorded albino orangutan, discovered in 2017 in a desperate state  http://bbc.in/2ECIE8p  pic.twitter.com/zBGsMnJdDp",1545498972000,BBC
"On New Year’s Eve last year, Trump stood at Mar-a-Lago and predicted a “fantastic 2018” and “tremendous year” ahead.  The year hasn’t shaped out quite like the president envisioned. https://www.buzzfeednews.com/article/tariniparti/trump-government-shutdown-mueller-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545499463000,Buzzfeed
"Cory Booker is building a 2020 campaign that’s just like him: Vegan, hyperactive, and unapologetically unconventional https://www.buzzfeednews.com/article/rubycramer/cory-booker-is-building-a-2020-campaign-thats-just-like-him?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545501039000,Buzzfeed
"The US envoy on ISIS, Brett McGurk, quit in protest over Trump's withdrawal from Syria https://www.buzzfeednews.com/article/amberjamieson/brett-mcgurk-resigns-trump-syria?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545501475000,Buzzfeed
Former Gossip Girl actor Penn Badgley called out privileged white performers who he says take roles that should go to actors from marginalized communities https://www.buzzfeednews.com/article/michaelblackmon/penn-badgley-white-actors?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545503028000,Buzzfeed
 https://www.buzzfeednews.com/article/juliareinstein/2018-memes?bftwnews&utm_term=4ldqpgc#4ldqpgc … pic.twitter.com/23Bsi0Pqxh,1545504078000,Buzzfeed
What does a partial government shutdown mean?  Hundreds of thousands of federal employees will have to work without pay — others will not be able to work at all.  https://www.buzzfeednews.com/article/ellievhall/partial-government-shutdown-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545505084000,Buzzfeed
US shutdown: Congress renews talks with little early progress https://bbc.in/2CuTHis ,1545505649000,BBC
"""Whoever wins South Carolina will not only likely be our Democratic Nominee, but also has a very strong chance of being the 46th President"" — @antjuansea https://www.buzzfeednews.com/article/antjuanseawright/iowa-wont-choose-the-democratic-nominee-south-carolina-will?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545506106000,Buzzfeed
Women are testing race cars in Saudi Arabia for the first time — after the country recently lifted a driving ban 🏎🏁 pic.twitter.com/vp2vlcvigF,1545506520000,Buzzfeed
Man in critical condition after Dublin gun attack https://bbc.in/2EFGu7Y ,1545507348000,BBC
"Yes, the “holiday blues” are real, but they don’t last forever https://www.buzzfeednews.com/article/danvergano/holiday-stress-depression-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545507784000,Buzzfeed
"""Lean In seems an anachronism or perhaps, part of a counterfactual history — the one in which Hillary Clinton became president, the neoliberal center held, and a movement could be both meaningfully feminist and safely corporate at the same time."" https://www.buzzfeednews.com/article/carolineodonovan/facebooks-sheryl-sandberg-was-supposed-to-change-the-world?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545509277000,Buzzfeed
"The Trump administration's new plan to protect kids from toxic lead is toothless, environmental groups say https://www.buzzfeednews.com/article/nidhisubbaraman/epa-lead-testing-children-announcement?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545510526000,Buzzfeed
This pianist soothes old and disabled elephants with his music 🎹🐘 pic.twitter.com/8T682NZ0ao,1545510780000,Buzzfeed
Malta airlifts newborn and mother from migrant ship https://bbc.in/2CuKdni ,1545510958000,BBC
"Google’s app store has “disturbing” kids games, groups warn https://www.buzzfeednews.com/article/virginiahughes/google-android-kids-apps-deceptive-ads?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545512179000,Buzzfeed
"The revolutionary inclusion of ""Spider-Man: Into the Spider-Verse"" https://www.buzzfeednews.com/article/adambvary/spider-man-into-the-spider-verse-miles-morales?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545512640000,Buzzfeed
"""I remain personally unaffected by most of the daily horrors we’ve sat through this year, and yet I am so, so tired."" https://www.buzzfeednews.com/article/scaachikoul/2018-year-end-exhaustion?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545513780000,Buzzfeed
"Senate Majority Leader Mitch McConnell announced Saturday that the Senate will not return until Dec. 27, meaning the shutdown will now last at least through Christmas https://www.buzzfeednews.com/article/lissandravilla/shutdown-government-trump-white-house?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545513832000,Buzzfeed
Some of the things our tech and business reporters loved in 2018: • Computer glasses • Audm • Dark Mode • The /remind command in Slack • @girlshredclips on Instagram • Customizing PopSockets to show my cats’ face https://www.buzzfeednews.com/article/katienotopoulos/best-tech-apps-hacks-picks-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545515280000,Buzzfeed
"The postal service is continuing business as usual, but all 58 national parks are effectively closed.  Here's what you need to know about the partial government shutdown: https://www.buzzfeednews.com/article/ellievhall/partial-government-shutdown-trump?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545515760000,Buzzfeed
"The “Divergent” movies were supposed to be the next “Hunger Games.” Instead, the franchise turned into a disaster. https://www.buzzfeednews.com/article/kateaurthur/divergent-franchise-disaster?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545516780000,Buzzfeed
"Some of PROFILE host @ismashfizzle's dream guests: • Michelle Obama (same) • Lin-Manuel Miranda (yes) • Kenny Loggins (ok, Ashley 😂) pic.twitter.com/XC8paadZ3y",1545517422000,Buzzfeed
Catch the show on Facebook every Sunday at 8 pm ET 👇  http://facebook.com/profilebuzzfeednews …,1545517487000,Buzzfeed
Morocco vigils for murdered Scandinavian tourists https://bbc.in/2CtOKXh ,1545517624000,BBC
"Hassan al-Kontar's tweets about being stuck in an airport for 9 months caught the world's attention. Now, he's living in Canada as a sponsored Syrian refugee and trying to get his life back https://www.buzzfeednews.com/article/rosebuchanan/hassan-al-kontar-syria-refugee-canada-malaysia-airport?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545518160000,Buzzfeed
"Warsaw Ghetto Uprising: Last surviving fighter, Simcha Rotem, dies at 94 https://bbc.in/2EFHvwI ",1545518209000,BBC
How Sherrod Brown turned his rumpled authenticity into a brand — and gave himself a good story to tell in 2020 https://www.buzzfeednews.com/article/henrygomez/sherrod-brown-connie-schultz-2020-primary-ohio-president?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545519120000,Buzzfeed
'Volcano tsunami' hits Indonesia https://bbc.in/2EGuK5e ,1545520758000,BBC
Former president Barack Obama surprised kids with presents at a children's hospital pic.twitter.com/MtIackQQW6,1545521520000,Buzzfeed
Prague: The city watching out for Russian and Chinese spies https://bbc.in/2EE7mVW ,1545525255000,BBC
"The US envoy for the global coalition to fight ISIS, Brett McGurk, is resigning over President Trump's decision to withdraw US troops from Syria https://www.buzzfeednews.com/article/amberjamieson/brett-mcgurk-resigns-trump-syria?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545527700000,Buzzfeed
"Should Cory Booker run for president — a decision that could come as early as the end of the year, according to some members of his orbit — it will be in an idiosyncratic lane of his own making https://www.buzzfeednews.com/article/rubycramer/cory-booker-is-building-a-2020-campaign-thats-just-like-him?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545529500000,Buzzfeed
"Talking about mental health is often considered taboo in the black community, but it's ok not to be ok sometimes ❤️  Catch #HellaOpinions live Wednesdays at 9pm ET, right here on Twitter 🍹 pic.twitter.com/743YfMUasr",1545530875000,Buzzfeed
An off-duty FBI agent who accidentally shot a man in June while dancing at a Denver bar has reached a plea deal and will not serve jail time. https://www.buzzfeednews.com/article/juliareinstein/dancing-fbi-agent-shot-man-no-jail-time?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545531300000,Buzzfeed
At least 40 people have been killed and hundreds of others injured after a tsunami struck Indonesia  https://www.buzzfeednews.com/article/skbaer/indonesia-tsunami?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545531414000,Buzzfeed
"It’s not just you — people are prone to moods during the holidays, and more than half feel some stress and fatigue during the final weeks of the year https://www.buzzfeednews.com/article/danvergano/holiday-stress-depression-christmas?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545533100000,Buzzfeed
The year hasn’t shaped up quite like the president envisioned https://www.buzzfeednews.com/article/tariniparti/trump-government-shutdown-mueller-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545534900000,Buzzfeed
"A video appeared to show the tsunami hit while a band was performing, causing the stage to topple over as the water rushed over the audience  https://www.buzzfeednews.com/article/skbaer/indonesia-tsunami?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545534999000,Buzzfeed
"Parents and a former employee say staff at the El Dorado Hills school, where a 13-year-old student on the autism spectrum lost consciousness and later died after being restrained last month, put students in facedown holds on a daily basis https://www.buzzfeednews.com/article/skbaer/autistic-student-death-dangerous-restraints?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545536700000,Buzzfeed
"A decorated Iraq War veteran whose viral online fundraiser for Trump's border wall surpassed $12 million has an extensive history of creating and profiting from fake, inflammatory news and conspiracy theories https://www.buzzfeednews.com/article/briannasacks/veteran-gofundme-border-wall-fake-news?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545538500000,Buzzfeed
The FDA is warning that necklaces and bracelets used to relieve a baby's teething pain can be deadly for children https://www.buzzfeednews.com/article/carolinekee/fda-warns-teething-jewerly-risky-baby-death?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545540300000,Buzzfeed
A visual reminder of the good things in 2018 https://www.buzzfeednews.com/article/gabrielsanchez/27-pictures-from-2018-that-will-restore-your-faith-in?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545542100000,Buzzfeed
Give the gift of language https://www.buzzfeednews.com/article/meganp25/9-last-minute-book-gifts-for-language-lovers?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545545700000,Buzzfeed
Yukai Yang allegedly attempted to murder his roommate Juwan Royal by putting small amounts of poison in his food and drinks over a period of at least two months https://www.buzzfeednews.com/article/otilliasteadman/lehigh-university-attempt-murder-roommate?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545547500000,Buzzfeed
"The average man or woman in the US is no longer just overweight, but can now be classified as just shy of being obese https://www.buzzfeednews.com/article/laurenstrapagiel/average-person-obese-bmi?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545549300000,Buzzfeed
2018 has been a year of revelations https://www.buzzfeednews.com/article/marisacarroll/the-best-crime-and-justice-reporting-2018?bftwnews&utm_term=4ldqpgc#4ldqpgc …,1545551100000,Buzzfeed
"Senate Majority Leader Mitch McConnell announced Saturday that the Senate will not return until Dec. 27, meaning the shutdown will now last at least through Christmas https://www.buzzfeednews.com/article/lissandravilla/shutdown-government-trump-white-house?bftwnews&utm_term=4ldqpgc#4ldqpgc …",1545552900000,Buzzfeed
"""There was no warning it was going to hit"" - at least 168 people have been killed and 745 injured after a tsunami hit the coast on Indonesia's Sunda Strait, government officials say   Latest:  http://bbc.in/2EHMqgB  pic.twitter.com/JhnfiIJRbF",1545554497000,BBC
